CLIENTE;MED QTDE PED;MED R$;REGIÃO;VENDEDOR;CIDADE;BAIRRO;ENDEREÇO;LATITUDE;LONGITUDE;ROTA HOJE;DIA HOJE;ORDEM HOJE;ROTA ORIGINAL;AÇÃO;NOVA ROTA;VISITAR QUANTAS X
75007;1,166666667;207,1257143;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;NOSSA SENHORA APARECIDA;AVENIDA ROTARY;-27,29462;-50,57934;2 - ROTA2;4;8;35;MANTER;35;1 VISITA
75187;1,666666667;252,908;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;NOSSA SENHORA APARECIDA;AVENIDA ROTARY;-27,29326;-50,57553;2 - ROTA2;6;17;35;MANTER;35;1 VISITA
75219;2,5;706,6646667;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;BRUNÓPOLIS;BR 470;RODOVIA BR 470;-27,32767;-50,80887;1 - ROTA1;2;2;35;MANTER;35;2 VISITAS
75287;0,833333333;761,964;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;RUA CORONEL VIDAL RAMOS;-27,29124;-50,57699;2 - ROTA2;6;12;35;MANTER;35;2 VISITAS
75388;2,166666667;77,13;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;AVENIDA SALOMAO CARNEIRO DE ALMEIDA;-27,28799;-50,57712;2 - ROTA2;4;7;35;MANTER;35;1 VISITA
75419;2;609,3191667;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;AGUA SAMTA;12A RUA RAUL BILCK;-27,30166;-50,57146;2 - ROTA2;3;1;35;MANTER;35;2 VISITAS
75634;1,666666667;64,427;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;SÃO CRISTÓVÃO DO SUL;CENTRO;RUA FLORISBAL BRAGANCA DE MORAES;-27,26716;-50,44358;1 - ROTA1;6;26;35;MANTER;35;1 VISITA
75654;0,666666667;109,5075;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;GETULIO VARGAS;RUA EDGAR KO FREITAG;-27,32046;-50,57391;1 - ROTA1;5;26;35;MANTER;35;1 VISITA
75667;1,5;104,5888889;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;AGUA SANTA;AVENIDA LIONS;-27,30826;-50,57976;2 - ROTA2;5;12;35;MANTER;35;1 VISITA
75750;1;536,44;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;BOM JESUS;RODOVIA BR 470;-27,29276;-50,57521;1 - ROTA1;6;27;35;MANTER;35;2 VISITAS
75818;1,833333333;89,27454545;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;PONTE ALTA DO NORTE;CENTRO;RODOVIA BR 116 KM 167;-27,29928;-50,42714;1 - ROTA1;6;25;35;MANTER;35;1 VISITA
75859;1,5;182,1577778;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;PONTE ALTA DO NORTE;CENTRO;10 R JOAO DA SILVA CALOMENO;-27,16225;-50,46745;1 - ROTA1;6;18;35;MANTER;35;1 VISITA
75870;2;1183,3425;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;AGUA SANTA;RUA THEODORO AGOSTINI;-27,29984;-50,57192;2 - ROTA2;3;11;35;MANTER;35;2 VISITAS
75946;1,166666667;830,8428571;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;AGUA SANTA;RUA 7 DE SETEMBRO;-27,30447;-50,5721;2 - ROTA2;3;4;35;MANTER;35;2 VISITAS
75955;1;468,85;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;AVENIDA SALOMAO CARNEIRO DE ALMEIDA;-27,29214;-50,57562;2 - ROTA2;5;21;35;MANTER;35;2 VISITAS
75963;1,666666667;82,041;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;BRUNÓPOLIS;CENTRO;RUA VEREADOR FREDOLINO ROSSDEUTSCHER;-27,31172;-50,84068;1 - ROTA1;2;9;35;MANTER;35;1 VISITA
75997;1;54,37166667;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;10A AVENIDA CORONEL VIDAL RAMOS;-27,28227;-50,58144;2 - ROTA2;3;14;35;MANTER;35;1 VISITA
76115;1,5;360,3966667;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;SÃO CRISTÓVÃO DO SUL;CENTRO;RUA FLORISBAL BRAGANCA DE MORAES;-27,26686;-50,44219;1 - ROTA1;6;3;35;MANTER;35;1 VISITA
76441;1,333333333;64,31125;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;10A RUA CEL VIDAL RAMOS;-27,28227;-50,58144;1 - ROTA1;2;20;35;MANTER;35;1 VISITA
76979;1,5;50,82888889;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;10 R ALTINO GONCALVES DE FARIAS;-27,2865;-50,57473;1 - ROTA1;3;14;35;MANTER;35;1 VISITA
76996;1,166666667;332,9928571;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;FREI ROGÉRIO;NUCLEO TRITICOLA;RUA SAO FRANCISCO;-27,14297;-50,74692;2 - ROTA2;5;6;35;MANTER;35;1 VISITA
77044;1,5;496,1333333;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;GETULIO VARGAS;10AV AVENIDA FERNANDO DAMIANI;-27,30889;-50,62459;2 - ROTA2;2;11;35;MANTER;35;2 VISITAS
77067;1;845,5866667;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;RUA ALTINO GONCALVES DE FARIAS;-27,28761;-50,57;2 - ROTA2;6;2;35;MANTER;35;2 VISITAS
77352;2,5;854,4166667;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;RUA SALOMAO CARNEIRO DE ALMEIDA;-27,29256;-50,57508;2 - ROTA2;6;3;35;MANTER;35;2 VISITAS
77356;1,5;78,57;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;SAO LUIZ;RUA VIRGILIO DOLBERTH;-27,27033;-50,59165;1 - ROTA1;3;6;35;MANTER;35;1 VISITA
77410;1,5;77,75222222;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;BRUNÓPOLIS;CENTRO;RUA JOAQUIM ROSA;-27,31307;-50,83736;1 - ROTA1;2;10;35;MANTER;35;1 VISITA
77466;1,666666667;291,104;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;FREI ROGÉRIO;NUCLEO TRITICULA;RUA FRONTANA;-27,17024;-50,80016;2 - ROTA2;5;10;35;MANTER;35;1 VISITA
77599;1,333333333;1864,1875;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;SÃO CRISTÓVÃO DO SUL;CENTRO;RUA 30 DE MARCO;-27,2622;-50,44014;1 - ROTA1;6;4;35;MANTER;35;2 VISITAS
77851;1,833333333;171,4245455;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;GETULIO VARGAS;BR 470;-27,3124;-50,55908;2 - ROTA2;2;3;35;MANTER;35;1 VISITA
77902;1,5;181,2844444;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;AVENIDA FREI ROGERIO;-27,28337;-50,5815;2 - ROTA2;3;12;35;MANTER;35;1 VISITA
77924;1,333333333;33,0325;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;SAO LUIZ;AVENIDA RUY BARBOSA;-27,27983;-50,58169;1 - ROTA1;3;15;35;MANTER;35;1 VISITA
78096;1,166666667;874,9757143;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;SÃO CRISTÓVÃO DO SUL;CENTRO;RUA NERI BRASIL MORAES;-27,26418;-50,43901;1 - ROTA1;6;7;35;MANTER;35;2 VISITAS
78115;0,833333333;281,668;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;SÃO CRISTÓVÃO DO SUL;CENTRO;JUNVENTINO FRANÇA DE MORAES;-27,26665;-50,43717;1 - ROTA1;6;8;35;MANTER;35;1 VISITA
78144;1,333333333;329,02;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;BOM JESUS;AVENIDA DR LEOBERTO LEAL;-27,30124;-50,56363;1 - ROTA1;3;11;35;MANTER;35;1 VISITA
78150;2;3055,9075;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;BOSQUE;RUA ALTINO GONCALVES DE FARIAS;-27,28788;-50,56885;1 - ROTA1;2;17;35;MANTER;35;2 VISITAS
78173;1,5;174,1622222;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;FREI ROGÉRIO;NUCLEO TRITICOLA;RUA FRONTANA;-27,17024;-50,80016;2 - ROTA2;5;7;35;MANTER;35;1 VISITA
78200;1,666666667;89,491;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;AGUA SANTA;SALOMÃO CARNEIRO ALMEIDA;-27,30119;-50,57118;2 - ROTA2;2;19;35;MANTER;35;1 VISITA
78296;1,5;132,8955556;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;BRUNÓPOLIS;BR 470;RODOVIA BR 470;-29,07912;-51,56702;1 - ROTA1;2;14;35;MANTER;35;1 VISITA
78358;0,833333333;249,35;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;AVENIDA SALOMAO CARNEIRO DE ALMEIDA;-27,29057;-50,57599;2 - ROTA2;4;12;35;MANTER;35;1 VISITA
78541;0,666666667;367,795;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;INTERIOR;RODOVIA BR 470;-27,31428;-50,57435;1 - ROTA1;3;19;35;MANTER;35;1 VISITA
78614;1,666666667;153,851;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;AVENIDA SALOMAO CARNEIRO DE ALMEIDA;-27,28828;-50,57754;2 - ROTA2;3;16;35;MANTER;35;1 VISITA
78666;1,166666667;374,52;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;GETÚLIO VARGAS;ROMEU VALDOMIRO WOLDEL;-27,3225;-50,57282;2 - ROTA2;2;17;35;MANTER;35;1 VISITA
78667;2,333333333;268,3692857;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;GETULIO VARGAS;RUA EDGAR HOPPEN;-27,32154;-50,57149;2 - ROTA2;2;8;35;MANTER;35;1 VISITA
78700;1,166666667;149,01;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;10A AVENIDA AV ROTARY;-27,29368;-50,57579;1 - ROTA1;5;20;35;MANTER;35;1 VISITA
78759;1,5;80,09777778;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;SÃO CRISTÓVÃO DO SUL;MONTE ALEGRE;RUA JOSE MARIA PEREIRA;-27,30202;-50,41757;1 - ROTA1;5;5;35;MANTER;35;1 VISITA
78794;0,666666667;263,7075;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;AVENIDA SALOMÃO CARNEIRO DE ALMEIDA;-27,2853;-50,57877;2 - ROTA2;6;21;35;MANTER;35;1 VISITA
79001;1,5;255,8855556;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;BOM JESUS;RUA FREDERICO GOETENN;-27,28866;-50,56941;2 - ROTA2;6;10;35;MANTER;35;1 VISITA
79027;1,5;106,68;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;VILA NOSSA SENHORA APARECIDA;AVENIDA ROTARY;-27,29265;-50,57419;2 - ROTA2;3;15;35;MANTER;35;1 VISITA
79075;1;422,3216667;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;PONTE ALTA;CENTRO;RUA ALFREDO MAAS;-27,48494;-50,38312;1 - ROTA1;5;8;35;MANTER;35;2 VISITAS
79076;0,833333333;1530,618;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;SÃO CRISTÓVÃO DO SUL;MEU POSTINHO;RUA MANOEL DE QUADRA;-27,25573;-50,4493;1 - ROTA1;5;22;35;MANTER;35;2 VISITAS
79198;1;81,68;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;AGUA SANTA;RUA CORNELIO DE HARO VARELA;-27,30213;-50,57408;1 - ROTA1;2;7;35;MANTER;35;1 VISITA
79220;2;132,905;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;GETULIO VARGAS;RUA ROMEU WALDOMIRO WORDEL;-27,32262;-50,57331;2 - ROTA2;2;13;35;MANTER;35;1 VISITA
79259;1,166666667;89,64857143;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;PONTE ALTA;VILA NOVA P A SUL;RODOVIA BR 116;-29,24157;-51,15893;1 - ROTA1;5;23;35;MANTER;35;1 VISITA
79325;1,333333333;86,6375;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;RUA FREI ROGÉRIO;-27,28282;-50,58298;2 - ROTA2;2;1;35;MANTER;35;1 VISITA
79392;1,333333333;1282,72875;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;VILA NOSSA SENHORA APARECIDA;AVENIDA ROTARY;-27,29367;-50,57642;2 - ROTA2;6;18;35;MANTER;35;2 VISITAS
79411;0,833333333;52,85;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;PONTE ALTA DO NORTE;CENTRO;AVENIDA ANERCINDO DA SILVA CALOMENO;-27,15912;-50,46686;1 - ROTA1;5;24;35;MANTER;35;1 VISITA
79419;1,333333333;92,91125;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;PONTE ALTA DO NORTE;SÃO SEBASTIÃO;R SIZENANDO ALVES PIRES;-27,16067;-50,4693;1 - ROTA1;6;28;35;MANTER;35;1 VISITA
79461;1,5;146,8033333;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;RUA CORONEL VIDAL RAMOS;-27,29072;-50,57724;1 - ROTA1;4;17;35;MANTER;35;1 VISITA
79485;0,833333333;59,312;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;VILA NOSSA SENHORA APARECIDA;AVENIDA ROTARY;-27,29451;-50,57877;2 - ROTA2;5;22;35;MANTER;35;1 VISITA
79533;1;151,02;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;BOSQUE;AVENIDA ROTARY;-27,29672;-50,58636;2 - ROTA2;5;26;35;MANTER;35;1 VISITA
79534;0,666666667;330,715;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;VILA NOSSA SENHORA APARECIDA;RUA CORONEL VIDAL RAMOS;-27,29747;-50,57472;2 - ROTA2;3;20;35;MANTER;35;1 VISITA
79607;1,5;69,34111111;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;SÃO LUIZ;AVENIDA RUI BARBOSA;-27,27477;-50,58459;1 - ROTA1;3;20;35;MANTER;35;1 VISITA
79646;1,666666667;462,429;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;FREI ROGÉRIO;CENTRO;RUA ADOLFO SOLETTI;-27,17416;-50,80899;2 - ROTA2;5;23;35;MANTER;35;2 VISITAS
79656;1,833333333;210,3618182;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;BRUNÓPOLIS;INTERIOR;COMUNIDADE VILA WEBER;-27,32873;-50,80987;1 - ROTA1;2;21;35;MANTER;35;1 VISITA
79662;0,666666667;86,115;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;BOM JESUS;RUA MANOEL RODRIGUES DE LIMA;-27,29327;-50,56602;1 - ROTA1;4;18;35;MANTER;35;1 VISITA
79705;1,166666667;342,3071429;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;BOM JESUS;RUA CARLOS GOETTEN;-27,28934;-50,56103;1 - ROTA1;4;2;35;MANTER;35;1 VISITA
79717;1,166666667;99,20285714;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;10A RUA LAURO MULLER;-27,28477;-50,57871;2 - ROTA2;5;24;35;MANTER;35;1 VISITA
79720;1,5;95,60222222;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;APARECIDA;AVENIDA LIONS;-27,30003;-50,58437;2 - ROTA2;5;25;35;MANTER;35;1 VISITA
79722;1,5;124,2388889;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;VL XAXIM;RODOVIA SC 451;-27,27537;-50,66425;2 - ROTA2;6;19;35;MANTER;35;1 VISITA
79771;1,333333333;55,0575;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;R HENRIQUE CONICK JUNIOR;-27,28416;-50,5797;1 - ROTA1;3;21;35;MANTER;35;1 VISITA
79819;1,333333333;128;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;SAO LUIZ;RUA JOSE MARIA DE ALMEIDA;-27,27211;-50,59175;2 - ROTA2;3;17;35;MANTER;35;1 VISITA
79839;2;250,68;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;AV SALOMAO CARNEIRO DE ALMEIDA;-27,29085;-50,57617;2 - ROTA2;3;18;35;MANTER;35;1 VISITA
80020;0,666666667;631,1575;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;VILA NOSSA SENHORA APARECIDA;AVENIDA ROTARY;-27,29354;-50,57617;1 - ROTA1;4;19;35;MANTER;35;2 VISITAS
80043;1,166666667;125,1442857;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;SAO LUIZ;RUA NAPOLEAO SBRAVAT;-27,27913;-50,58431;2 - ROTA2;3;19;35;MANTER;35;1 VISITA
80110;0,666666667;105,635;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;BRUNÓPOLIS;BR 470;RODOVIA BR 470;-27,29894;-50,57245;1 - ROTA1;2;11;35;MANTER;35;1 VISITA
80111;0,666666667;293,5575;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;BRUNÓPOLIS;BR 470;RODOVIA BR 470;-27,30883;-50,5816;1 - ROTA1;2;1;35;MANTER;35;1 VISITA
80142;0,166666667;802,87;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;PONTE ALTA;VILA NOVA P A SUL;RODOVIA BR 116;-27,47206;-50,38163;1 - ROTA1;5;12;35;MANTER;35;2 VISITAS
80230;0,166666667;39,68;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;BOM JESUS;RUA,  LEOBERTO LEAL;-27,29325;-50,57244;1 - ROTA1;4;10;35;MANTER;35;1 VISITA
80281;0,166666667;109,83;MEIO.OESTE;35 - ROTA 35 - DIEGO MARTINS;CURITIBANOS;CENTRO;RUA ARCHIAS GANZ;0;0;2 - ROTA2;3;8;35;NÃO CONTABILIZADOS;35;1 VISITA
3846;1,5;497,3755556;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;CENTRO;BR 470 KM 175,S/N;-27,25689;-49,93418;2 - ROTA2;6;7;36;MANTER;36;2 VISITAS
3858;1,833333333;296,0527273;LESTE;36 - ROTA 36 - GILMAR DA SILVA;BRAÇO DO TROMBUDO;CENTRO;DOM PEDRO,98;-27,3568;-49,88326;1 - ROTA1;6;4;36;MANTER;36;1 VISITA
3895;2,166666667;777,6230769;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;PROGRESS0;RUA ALFONSO PENA;-27,25513;-49,93111;2 - ROTA2;2;7;36;MANTER;36;2 VISITAS
3979;2,166666667;711,2907692;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;CENTRO;RODOVIA BR 470,633;-27,25729;-49,93089;2 - ROTA2;2;11;36;MANTER;36;2 VISITAS
3990;1,333333333;280,85;LESTE;36 - ROTA 36 - GILMAR DA SILVA;ATALANTA;CENTRO;XV DE NOVEMBRO,539;-27,41937;-49,78203;1 - ROTA1;5;4;36;MANTER;36;1 VISITA
4353;1,5;318,8555556;LESTE;36 - ROTA 36 - GILMAR DA SILVA;BRAÇO DO TROMBUDO;CENTRO;TIRADENTES,S/N;-27,36228;-49,88519;1 - ROTA1;6;9;36;MANTER;36;1 VISITA
4501;2;1554,0075;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;CENTRO;SETE DE SETEMBRO,336;-27,26031;-49,9336;2 - ROTA2;2;9;36;MANTER;36;2 VISITAS
4685;1,833333333;76,72909091;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;ATERRADO;ROD. BR 470 KM 168,S/N;-27,26833;-49,868;2 - ROTA2;2;2;36;MANTER;36;1 VISITA
4689;0,666666667;81,78;LESTE;36 - ROTA 36 - GILMAR DA SILVA;BRAÇO DO TROMBUDO;CENTRO;TIRADENTES,S/N;-27,3609;-49,88386;1 - ROTA1;6;18;36;MANTER;36;1 VISITA
4833;2;297,0625;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;VILA ADELAIDE;BR 470 KM 173,5,S/N;-27,25834;-49,91506;2 - ROTA2;2;3;36;MANTER;36;1 VISITA
5076;0,833333333;59,536;LESTE;36 - ROTA 36 - GILMAR DA SILVA;BRAÇO DO TROMBUDO;CENTRO;RUA: TIRADENTES,130;-27,35974;-49,88367;1 - ROTA1;6;8;36;MANTER;36;1 VISITA
5214;2;1518,8375;LESTE;36 - ROTA 36 - GILMAR DA SILVA;AGROLÂNDIA;CENTRO;OSCAR SWICHER;-27,40973;-49,82929;1 - ROTA1;3;1;36;MANTER;36;2 VISITAS
5296;1;163,765;LESTE;36 - ROTA 36 - GILMAR DA SILVA;AGROLÂNDIA;CENTRO;DOS PINHEIROS,316;-27,40962;-49,82929;1 - ROTA1;3;2;36;MANTER;36;1 VISITA
5337;1,5;578,2833333;LESTE;36 - ROTA 36 - GILMAR DA SILVA;BRAÇO DO TROMBUDO;CENTRO;DOM PEDRO, 101;-27,35682;-49,88361;1 - ROTA1;6;3;36;MANTER;36;2 VISITAS
5413;0,833333333;1072,396;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;CENTRO;RUA: ARI VERDI;-27,25856;-49,9372;2 - ROTA2;3;6;36;MANTER;36;2 VISITAS
5464;1,666666667;1381,003;LESTE;36 - ROTA 36 - GILMAR DA SILVA;ATALANTA;CENTRO;RUA SAO JOSE,248;-27,42013;-49,78155;1 - ROTA1;5;6;36;MANTER;36;2 VISITAS
5498;1,666666667;378,075;LESTE;36 - ROTA 36 - GILMAR DA SILVA;TROMBUDO CENTRAL;CENTRO;GETULIO VARGAS,581;-27,30513;-49,79659;1 - ROTA1;2;2;36;MANTER;36;1 VISITA
5589;2,166666667;1162,708462;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;PROGRESSO;AVENIDA 1 DE MAIO,96;-27,25563;-49,93358;2 - ROTA2;4;17;36;MANTER;36;2 VISITAS
5684;1,333333333;156,135;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;CENTRO;RUA 23 DE JULHO,198;-27,25831;-49,93104;2 - ROTA2;3;1;36;MANTER;36;1 VISITA
5779;2;385,0775;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;INDEPENDENCIA;RUA 7 DE SETEMBRO;-27,25968;-49,93342;2 - ROTA2;3;2;36;MANTER;36;1 VISITA
6070;1,166666667;320,1514286;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;CENTRO;RODOVIA: BR 470;-27,25678;-49,9334;2 - ROTA2;5;12;36;MANTER;36;1 VISITA
13418;2,833333333;1715,005294;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;CENTRO;RUA 23 DE JULHO,72-TERREO;-27,25796;-49,93237;2 - ROTA2;6;9;36;MANTER;36;2 VISITAS
14985;1;227,8933333;LESTE;36 - ROTA 36 - GILMAR DA SILVA;AGROLÂNDIA;CENTRO;OSCAR ZWICKER,113;-27,41233;-49,82943;1 - ROTA1;5;8;36;MANTER;36;1 VISITA
16336;1,5;326,4966667;LESTE;36 - ROTA 36 - GILMAR DA SILVA;AGROLÂNDIA;CENTRO;RUA: DOS PIONEIROS;-27,39708;-49,82675;1 - ROTA1;3;3;36;MANTER;36;1 VISITA
17558;1,5;60,61888889;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;CENTRO;BR 470,613-KM 173;-27,25714;-49,93118;2 - ROTA2;2;10;36;MANTER;36;1 VISITA
17748;1,5;110,3133333;LESTE;36 - ROTA 36 - GILMAR DA SILVA;MIRIM DOCE;CENTRO;PADRE FRANCISCO KROKER,53;-27,20177;-50,06806;1 - ROTA1;4;10;36;MANTER;36;1 VISITA
17752;2;1047,911667;LESTE;36 - ROTA 36 - GILMAR DA SILVA;MIRIM DOCE;CENTRO;BRUNO HEIDRICH,123;-27,20329;-50,06752;1 - ROTA1;4;13;36;MANTER;36;2 VISITAS
17765;0,833333333;16,374;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;CENTRO;23 DE JULHO,601-SL 02;-27,25789;-49,93324;2 - ROTA2;6;5;36;MANTER;36;1 VISITA
17766;2;109,51;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;BOA VISTA;OTTO REIF,169;-27,26061;-49,9288;2 - ROTA2;3;14;36;MANTER;36;1 VISITA
17791;2,333333333;451,7371429;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;PROGRESSO;IRINEU BORNHAUSEN,115;-27,25229;-49,9357;2 - ROTA2;5;17;36;MANTER;36;2 VISITAS
17804;1,333333333;102,94375;LESTE;36 - ROTA 36 - GILMAR DA SILVA;BRAÇO DO TROMBUDO;CENTRO;PRACA DA INDEPENDENCIA,19;-27,35826;-49,88363;1 - ROTA1;6;7;36;MANTER;36;1 VISITA
17827;3,166666667;1490,122632;LESTE;36 - ROTA 36 - GILMAR DA SILVA;AGROLÂNDIA;CENTRO;RUA DOS PIONEIROS;-27,40979;-49,82921;1 - ROTA1;3;4;36;MANTER;36;2 VISITAS
17848;1,5;150,6455556;LESTE;36 - ROTA 36 - GILMAR DA SILVA;TROMBUDO CENTRAL;JALISCO;SAO PAULO,180;-27,30078;-49,79424;1 - ROTA1;2;4;36;MANTER;36;1 VISITA
17859;1,5;117,6344444;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;CENTRO;23 DE JULHO,835;-27,25868;-49,92995;2 - ROTA2;6;2;36;MANTER;36;1 VISITA
17993;1,333333333;278,1375;LESTE;36 - ROTA 36 - GILMAR DA SILVA;POUSO REDONDO;ARNO SIEWERTD;ROD BR 470,1015-KM 175;-27,25825;-49,92818;2 - ROTA2;4;1;36;MANTER;36;1 VISITA
18042;1,666666667;172,202;LESTE;36 - ROTA 36 - GILMAR DA SILVA;TROMBUDO CENTRAL;CENTRO;PRACA 22 DE JULHO,26;-27,30134;-49,79241;1 - ROTA1;4;3;36;MANTER;36;1 VISITA
